"site_id","安","巴","白","包","兵","步","才","蔡","曹","曾","沈","陳","程","戴","鄧","丁","董","杜","范","方","風","馮","傅","甘","高","葛","龔","古","谷","官","郭","何","洪","侯","胡","華","黄","黃","紀","簡","江","姜","蔣","金","康","柯","賴","藍","雷","黎","李","豊","力","連","梁","廖","林","凌","留","劉","柳","盧","陸","呂","羅","馬","買","麥","毛","穆","歐","潘","彭","錢","邱","全","饒","阮","沙","邵","施","石","史","司","松","宋","蘇","孫","湯","唐","田","童","凃","涂","汪","王","魏","温","溫","翁","巫","吳","伍","武","夏","蕭","謝","辛","幸","徐","許","薛","顏","嚴","楊","姚","葉","易","尤","游","余","俞","袁","粘","詹","張","張簡","章","趙","鄭","鍾","鐘","周","朱","莊","卓","宗"
"臺東縣長濱鄉",NA,NA,NA,NA,NA,NA,NA,1.9,NA,1.5,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,10,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.4,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,1.1,NA,1.8,NA,NA
"臺南市安定區",NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,1.9,NA,7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,NA,NA,1.2,NA,3.3,NA,NA,NA,NA,1.4,NA,NA,NA,1.3,NA,NA,NA,2,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,4.4,NA,NA,NA,NA,1,NA,NA
"臺南市安南區",NA,NA,NA,NA,NA,NA,NA,4.3,NA,1.2,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,1.4,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,7.7,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,2,NA,NA,NA,2.5,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,3.2,NA,NA,1.3,NA,1.2,NA,NA
"臺南市安平區",NA,NA,NA,NA,NA,NA,NA,4.1,NA,1.5,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.4,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,7.7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,1.9,NA,NA,NA,2.2,NA,NA,NA,2.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,2.5,NA,NA,1.4,NA,NA,NA,NA
"臺南市白河區",NA,NA,NA,NA,NA,NA,NA,1.9,NA,2.3,1.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,1.4,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,7.3,NA,NA,NA,NA,NA,6.9,NA,NA,1.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.1,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA
"臺南市北門區",NA,NA,NA,NA,NA,NA,NA,4,NA,3.5,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,10.8,5.3,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,4.3,NA,NA,NA,NA,NA,5.8,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,11.9,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,1,NA,NA,NA,2.1,NA,1.7,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"臺南市北區",NA,NA,NA,NA,NA,NA,NA,4,NA,1.3,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.4,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,7.4,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,1.9,NA,NA,NA,2.3,NA,NA,NA,2.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,2.8,NA,NA,1.1,NA,NA,NA,NA
"臺南市大內區",NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,1.4,NA,0.9,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,5.3,NA,NA,2.4,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27.9,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA
"臺南市東區",NA,NA,NA,NA,NA,NA,NA,3.5,NA,1.4,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,1.4,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,7.7,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1.8,NA,NA,NA,2.3,NA,NA,NA,3,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,2.4,NA,NA,1.1,NA,NA,NA,NA
"臺南市東山區",NA,NA,NA,NA,NA,NA,NA,1.9,NA,1.8,1.3,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.3,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,6.3,NA,NA,1.4,NA,2,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,2.7,NA,NA,1.3,NA,NA,NA,NA
"臺南市官田區",NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.4,1,NA,5.8,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,4.6,NA,NA,NA,NA,NA,8.7,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,1.9,NA,NA,NA,4.6,NA,NA,NA,3.1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA
"臺南市關廟區",NA,NA,NA,NA,NA,NA,NA,2.6,NA,1,NA,7.7,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1.2,1.6,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,9.6,NA,NA,2.8,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,1.2,NA,NA,1.1,2.4,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA
"臺南市歸仁區",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1.6,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,10.2,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,1,NA,4.6,NA,NA,NA,NA,2.4,NA,NA,2,2.8,NA,NA,NA,4.9,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,2.8,NA,NA,0.9,NA,NA,NA,NA
"臺南市後壁區",NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,1.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,4.4,NA,NA,NA,NA,5.7,11.1,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,2.7,NA,NA,NA,2.3,NA,NA,NA,1.9,NA,NA,NA,NA,2.3,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,1.4,NA,NA,1.9,NA,4.1,NA,NA
"臺南市佳里區",NA,NA,NA,NA,NA,NA,NA,3.4,NA,1.1,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,1.1,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,9.6,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,2.6,NA,NA,NA,3,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,1.4,NA,NA,1.5,NA,1.9,NA,NA
"臺南市將軍區",NA,NA,NA,NA,NA,NA,NA,2.6,NA,0.9,NA,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,0.7,NA,1.6,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,0.7,NA,17.4,NA,NA,NA,NA,1.6,NA,NA,NA,2.2,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,0.9,NA,NA,6.6,NA,NA,NA,NA
"臺南市柳營區",NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,1.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,4.7,NA,1.5,6.5,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1.3,NA,NA,NA,1.6,NA,1.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,2.2,NA,NA,1.5,NA,2,NA,NA
"臺南市六甲區",NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,1.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,1.7,NA,2.1,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,8.4,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,2.2,NA,2.4,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"臺南市龍崎區",NA,NA,NA,NA,NA,NA,NA,3,NA,1.4,NA,12,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,2.8,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,13.6,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,1.5,NA,NA,NA,1.8,NA,NA,NA,5.6,NA,1.2,NA,NA,NA,5.9,NA,NA,NA,NA,2.7,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"臺南市麻豆區",NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,15,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,1.1,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,8.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,4.6,NA,NA,NA,1.4,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA
"臺南市南化區",NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.2,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,1.3,NA,1.9,NA,NA,6.4,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,4.1,10.2,NA,NA,1.7,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,1.6,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,7.1,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA
"臺南市南區",NA,NA,NA,NA,NA,NA,NA,5.4,NA,1.2,NA,11.1,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,1.3,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,9,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1.4,NA,NA,NA,2.1,NA,NA,NA,2.3,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA
"臺南市楠西區",NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,4.5,NA,NA,11.9,NA,NA,NA,NA,NA,2.3,NA,NA,NA,4.5,NA,NA,NA,NA,NA,6.6,NA,NA,3.3,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,1.5,NA,NA,NA,1.3,1.4,NA,NA
"臺南市七股區",NA,NA,NA,NA,NA,NA,NA,3.1,NA,1.7,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,1,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,4.2,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,1.3,NA,NA,NA,3.2,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,1,NA,NA,1.9,NA,2,NA,NA
"臺南市仁德區",NA,NA,NA,NA,NA,NA,NA,3.6,NA,1.8,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.9,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,8.5,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,1.4,NA,NA,NA,2.9,NA,NA,NA,2.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA
"臺南市山上區",NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,10.2,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,1.6,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,6.7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,3.1,NA,2,4.1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,6,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,5,NA,NA,NA,1.8,NA,NA,3.3,NA,NA,NA,NA
"臺南市善化區",NA,NA,NA,NA,NA,NA,NA,2.4,NA,1.2,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1.8,NA,4.8,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,8.4,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1,NA,NA,NA,1.5,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,1.8,NA,NA,1.2,NA,NA,NA,NA
"臺南市西港區",NA,NA,NA,NA,NA,NA,NA,7.7,NA,2.1,NA,8.5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,5.4,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,7.5,NA,NA,3.7,1,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.5,NA,NA,1.4,NA,1.2,NA,NA
"臺南市下營區",NA,NA,NA,NA,NA,NA,NA,1.5,NA,5.7,4.4,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,4,NA,NA,NA,NA,5,NA,NA,NA,8,NA,NA,NA,1.4,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,4.5,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,1.4,1.1,NA,NA,NA
"臺南市新化區",NA,NA,NA,NA,NA,NA,NA,5.9,NA,1,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,13.4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,1.2,NA,NA,1.1,2.4,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,3.3,NA,NA,1.1,NA,NA,NA,NA
"臺南市新市區",NA,NA,NA,NA,NA,NA,NA,2.7,NA,1.5,NA,13.1,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,2,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,8.6,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1.8,NA,NA,NA,2.6,NA,NA,NA,4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA
